order_id,order_date,customer_id,product_id,quantity,unit_price,currency,source_system
100436,05/11/2024,C002966,P99999,-1,"1369 91,30",USD,SRC_126
100437,20-11-2024,,P99999,4,1389,USD,SRC_152
100438,2022-02-04,,P99999,2,"583 97,12",USD,SRC_32
100439,2023/04/03,C001567,P99999,3,141,USD,SRC_171
100440,26-08-2024,,P01448,4,"476 31,44",PLN,SRC_105
100441,22/10/2024,C002658,P99999,-1,773,EUR,SRC_45
100442,2022-06-16,,P00017,4,"109 65,17",EUR,SRC_3
100443,2024/07/25,,P99999,-1,null,PLN,SRC_228
100444,2023-11-13,C010370,P00214,-1,null,EUR,SRC_7
100445,29-09-2022,,P99999,-1,null,USD,SRC_113
100446,2022.10.16,,P00300,-1,"533 39,16",EUR,SRC_215
100447,January 09 2024,,P00526,-1,636,EUR,SRC_108
100448,January 14 2024,,P99999,3,null,USD,SRC_171
100449,2024.03.17,,P00035,-1,1162,PLN,SRC_20
100450,02-05-2023,C001604,P99999,-1,459,EUR,SRC_124
100451,2022/09/29,,P99999,3,356,PLN,SRC_184
100452,21-02-2023,C011098,P00563,-1,490,PLN,SRC_12
100453,2024.06.29,,P99999,-1,"120 86,06",PLN,SRC_61
100454,September 29 2024,C003436,P00763,1,null,EUR,SRC_94
100455,2023/12/31,C008946,P00850,2,"1100 77,35",USD,SRC_16
100456,2024.12.07,,P01445,5,"224 77,79",USD,SRC_31
100457,2024/10/14,C009179,P00584,-1,null,USD,SRC_168
100458,2023.10.16,,P00400,-1,1240,PLN,SRC_161
100459,2022.01.26,,P01382,-1,null,PLN,SRC_222
100460,20-02-2022,C010571,P99999,2,293,USD,SRC_59
100461,2022/01/08,,P99999,-1,null,USD,SRC_8
100462,2024-09-22,C002217,P99999,-1,320,PLN,SRC_146
100463,2024/10/27,,P99999,-1,null,USD,SRC_161
100464,2022.06.07,,P00431,-1,"1029 64,73",EUR,SRC_104
100465,2024-01-04,,P00098,-1,314,EUR,SRC_100
100466,2022-05-02,C010901,P00455,4,"715 60,47",PLN,SRC_5
100467,March 18 2023,,P99999,3,"1219 99,60",USD,SRC_70
100468,2024/07/12,,P99999,3,"815 29,06",PLN,SRC_152
100469,09-06-2022,C002604,P00833,4,null,USD,SRC_134
100470,2022/03/06,,P00177,-1,70,PLN,SRC_99
100471,2024/07/19,,P01480,3,687,EUR,SRC_87
100472,July 25 2023,C006161,P99999,5,"628 47,45",PLN,SRC_99
100473,24/11/2023,,P00577,-1,888,EUR,SRC_191
100474,15/09/2022,,P99999,-1,"642 82,56",EUR,SRC_207
100475,2023.12.30,C002721,P00602,-1,321,EUR,SRC_155
100476,10-07-2024,,P00556,4,null,USD,SRC_49
100477,18-08-2023,,P00454,-1,798,PLN,SRC_228
100478,29/01/2024,C001506,P99999,3,"542 00,11",USD,SRC_190
100479,19/06/2023,,P01251,-1,"1142 03,67",EUR,SRC_135
100480,2024.01.27,,P99999,-1,938,USD,SRC_115
100481,2024.09.16,,P00598,5,"641 27,49",EUR,SRC_84
100482,06-04-2024,,P99999,-1,"1090 82,55",EUR,SRC_60
100483,27-04-2022,,P01085,-1,1239,EUR,SRC_28
100484,09-08-2022,,P99999,-1,null,USD,SRC_152
100485,November 13 2022,C005508,P99999,1,1295,USD,SRC_165
100486,29/02/2024,C005212,P99999,-1,"133 46,26",USD,SRC_184
100487,May 19 2023,C001250,P01400,-1,null,EUR,SRC_41
100488,2023-08-15,C010776,P99999,-1,null,PLN,SRC_40
100489,09-12-2024,C004360,P00145,4,null,EUR,SRC_8
100490,2024-07-30,,P99999,5,"1150 59,60",EUR,SRC_56
100491,August 05 2022,C009357,P99999,5,"1024 39,52",PLN,SRC_5
100492,2024/03/29,,P99999,3,"23 76,88",PLN,SRC_132
100493,18/03/2023,,P99999,4,"1134 01,48",USD,SRC_234
100494,25/11/2023,C007434,P99999,1,"225 00,19",USD,SRC_30
100495,2022/12/13,,P00446,3,"93 15,09",USD,SRC_97
100496,2023.02.06,,P00229,-1,"913 78,66",PLN,SRC_215
100497,2022.08.14,,P00162,4,330,PLN,SRC_146
100498,2024.02.20,,P99999,-1,148,PLN,SRC_223
100499,2022.11.16,,P99999,-1,null,PLN,SRC_231
100500,21-06-2022,C010868,P99999,5,null,EUR,SRC_1
100501,2022.12.16,,P01332,4,"521 47,22",USD,SRC_119
100502,2023.10.19,,P01019,2,"24 19,02",USD,SRC_53
100503,2022-09-24,C003851,P99999,-1,"966 35,39",PLN,SRC_131
100504,28-09-2024,,P00399,-1,null,USD,SRC_235
100505,March 02 2024,,P00894,-1,null,EUR,SRC_243
100506,01-10-2023,C009801,P01305,-1,1239,EUR,SRC_213
100507,2023/10/19,,P99999,-1,null,USD,SRC_116
100508,2022.08.16,,P99999,5,"1321 22,66",PLN,SRC_240
100509,December 22 2022,,P99999,-1,1236,EUR,SRC_177
100510,2023.09.18,,P01326,2,"1494 03,19",EUR,SRC_60
100511,February 27 2024,,P99999,2,645,USD,SRC_63
100512,2023.03.24,,P01054,-1,1393,EUR,SRC_155
100513,2022/11/01,C000086,P01433,1,1328,PLN,SRC_203
100514,2022.06.09,,P00986,-1,null,USD,SRC_28
100515,19/02/2024,C003471,P00724,-1,251,USD,SRC_119
100516,2024.04.09,,P99999,-1,775,USD,SRC_156
100517,2022-10-08,C006072,P00078,1,"1339 74,33",PLN,SRC_10
100518,October 12 2022,C007997,P00283,-1,319,USD,SRC_106
100519,22-01-2023,,P01077,4,null,PLN,SRC_178
100520,2022-07-25,C005069,P00162,-1,"488 76,64",EUR,SRC_28
100521,30/06/2023,,P00597,5,null,EUR,SRC_228
100522,2022.08.18,,P00413,-1,null,USD,SRC_186
100523,2023.10.03,,P99999,-1,619,EUR,SRC_35
100524,06-11-2024,C007935,P99999,-1,"1174 71,75",PLN,SRC_237
100525,2023.08.13,,P00604,3,250,USD,SRC_152
100526,2024-03-29,,P99999,-1,"447 72,94",USD,SRC_89
100527,2024/06/20,,P99999,-1,null,EUR,SRC_206
100528,2023/05/10,C000137,P01375,-1,"420 76,42",USD,SRC_95
100529,2024/03/30,,P00998,1,null,USD,SRC_216
100530,2024-09-29,C002015,P00194,-1,null,PLN,SRC_94
100531,February 06 2023,,P01153,-1,1206,EUR,SRC_57
100532,11-10-2024,C007792,P00937,-1,null,USD,SRC_132
100533,2022-06-21,,P01102,-1,null,EUR,SRC_202
100534,29/07/2023,C011031,P99999,1,"20 82,76",USD,SRC_108
100535,2024/12/28,,P99999,-1,"1005 42,13",EUR,SRC_169
100536,19/06/2024,,P99999,3,"806 48,78",USD,SRC_239
100537,2022/09/21,,P99999,-1,null,PLN,SRC_53
100538,2022-07-23,,P99999,3,"368 49,95",USD,SRC_11
100539,2024/03/16,,P00020,4,null,PLN,SRC_141
100540,29/10/2023,,P01349,-1,"837 11,25",EUR,SRC_189
100541,08-05-2023,,P99999,-1,"1415 41,34",PLN,SRC_2
100542,2024/08/08,,P99999,-1,621,USD,SRC_212
100543,2023-12-11,C008215,P99999,2,null,EUR,SRC_51
100544,2022.03.23,,P99999,-1,"847 07,58",EUR,SRC_6
100545,2024/07/23,,P00873,-1,"59 65,46",EUR,SRC_21
100546,April 07 2022,,P99999,3,541,EUR,SRC_222
100547,2022/08/08,,P00131,3,null,EUR,SRC_134
100548,04-08-2023,,P99999,1,null,PLN,SRC_2
100549,November 17 2024,,P01294,5,null,USD,SRC_165
100550,October 25 2022,,P00194,5,"1270 68,61",PLN,SRC_106
100551,2023-11-12,,P99999,-1,null,PLN,SRC_248
100552,November 30 2024,,P99999,2,"862 16,39",EUR,SRC_33
100553,27-11-2024,C003683,P01045,-1,1018,PLN,SRC_20
100554,2023-02-27,,P00593,1,null,EUR,SRC_205
100555,2023.01.09,,P99999,-1,281,EUR,SRC_193
100556,2024/05/18,C005530,P00785,5,215,EUR,SRC_137
100557,February 02 2023,,P00190,3,"499 42,03",EUR,SRC_103
100558,2022/01/26,,P99999,-1,null,EUR,SRC_110
100559,2023.10.08,,P01103,-1,"465 78,71",PLN,SRC_195
100560,2022.09.18,,P99999,-1,"101 99,44",PLN,SRC_88
100561,16/05/2022,,P99999,-1,null,EUR,SRC_177
100562,25-03-2023,,P99999,4,358,USD,SRC_62
100563,2024/11/28,C010487,P00539,-1,null,USD,SRC_186
100564,July 01 2024,,P00863,-1,null,PLN,SRC_55
100565,February 09 2024,,P99999,3,1164,PLN,SRC_150
100566,2024-08-18,,P00380,1,null,PLN,SRC_86
100567,12/11/2024,,P01401,4,"1427 93,17",PLN,SRC_171
100568,January 23 2022,,P99999,3,null,EUR,SRC_184
100569,14-08-2024,,P99999,-1,null,USD,SRC_123
100570,2022-06-24,,P99999,-1,"873 08,82",EUR,SRC_151
100571,29/12/2022,,P99999,1,"1123 83,92",EUR,SRC_172
100572,November 24 2024,,P99999,2,809,PLN,SRC_165
100573,2023-04-13,C005191,P00535,-1,927,EUR,SRC_217
100574,14/07/2022,,P99999,-1,null,USD,SRC_193
100575,2024/05/05,C001157,P99999,5,130,EUR,SRC_53
100576,December 04 2024,,P00815,-1,"862 62,48",USD,SRC_241
100577,2023.02.06,,P99999,-1,null,PLN,SRC_240
100578,2024/11/14,,P99999,2,1084,USD,SRC_237
100579,2022.03.29,C000782,P99999,-1,1487,PLN,SRC_227
100580,May 14 2023,C011842,P00445,-1,148,USD,SRC_113
100581,11-09-2022,,P00805,-1,null,PLN,SRC_247
100582,2022-12-30,C000574,P01013,-1,null,EUR,SRC_229
100583,June 27 2022,C005522,P99999,-1,314,USD,SRC_16
100584,17-07-2023,C006381,P99999,3,371,PLN,SRC_71
100585,December 20 2023,,P99999,-1,null,EUR,SRC_179
100586,July 07 2024,,P00948,2,null,USD,SRC_224
100587,June 26 2022,,P00979,4,1344,USD,SRC_221
100588,18/05/2024,,P00689,-1,"421 00,89",USD,SRC_140
100589,14-10-2024,C010438,P99999,-1,"1175 39,94",USD,SRC_196
100590,29-04-2024,,P99999,3,null,USD,SRC_37
100591,December 08 2022,,P99999,1,null,EUR,SRC_202
100592,2023.08.11,,P99999,3,null,EUR,SRC_74
100593,2023-02-25,C008278,P00455,2,59,PLN,SRC_36
100594,December 02 2022,,P99999,-1,null,EUR,SRC_60
100595,2022.07.20,C009340,P99999,4,1026,EUR,SRC_1
100596,17-02-2023,,P01028,4,542,USD,SRC_198
100597,2024/12/17,,P99999,5,1274,USD,SRC_63
100598,04-04-2023,C003327,P01035,-1,null,USD,SRC_204
100599,27-03-2024,,P99999,5,1494,USD,SRC_27
100600,2024.02.15,,P00290,3,null,USD,SRC_61
100601,09-09-2024,C008036,P99999,2,71,USD,SRC_66
100602,2024-04-07,C010926,P99999,-1,"137 69,50",USD,SRC_40
100603,2024/04/16,,P00379,-1,null,EUR,SRC_247
100604,2024/06/26,C011665,P99999,1,null,EUR,SRC_68
100605,31-05-2024,,P00466,-1,"461 88,62",USD,SRC_109
100606,2022.11.20,,P00240,2,1439,EUR,SRC_49
100607,2024.03.08,,P99999,5,"1277 68,52",PLN,SRC_37
100608,2023-09-09,C006557,P99999,-1,null,EUR,SRC_122
100609,October 29 2022,,P99999,1,null,EUR,SRC_216
100610,10-04-2023,,P99999,5,null,EUR,SRC_112
100611,2022/11/26,,P00641,3,null,EUR,SRC_192
100612,2023.04.03,,P99999,3,801,USD,SRC_145
100613,2024-03-13,C011727,P99999,-1,"954 18,19",USD,SRC_110
100614,September 22 2023,,P99999,2,"89 01,18",PLN,SRC_118
100615,2024/01/15,,P99999,4,"1120 88,04",EUR,SRC_92
100616,08-05-2023,,P01217,-1,96,EUR,SRC_224
100617,2022-01-14,,P01253,-1,null,USD,SRC_41
100618,2022.10.22,,P99999,3,216,USD,SRC_249
100619,2023.09.26,C001374,P99999,-1,"843 72,76",PLN,SRC_62
100620,2022.06.12,,P00669,4,1399,USD,SRC_95
100621,2022-05-14,C007067,P00842,1,null,USD,SRC_166
100622,2022-08-20,C007428,P99999,5,584,PLN,SRC_140
100623,21-06-2024,,P99999,2,null,EUR,SRC_15
100624,09/01/2024,,P00735,-1,null,PLN,SRC_39
100625,2024-04-16,,P99999,-1,"687 33,78",USD,SRC_250
100626,2023.07.11,,P99999,-1,402,USD,SRC_217
100627,2022/04/16,,P99999,-1,"95 43,51",PLN,SRC_8
100628,2022.04.07,C006430,P99999,-1,"241 46,01",USD,SRC_200
100629,2023.03.29,,P99999,-1,null,PLN,SRC_214
100630,2024.11.13,,P99999,-1,455,USD,SRC_180
100631,25-05-2023,,P99999,3,"965 19,72",USD,SRC_49
100632,29/10/2023,,P99999,1,885,EUR,SRC_19
100633,24/09/2023,,P01335,2,"226 09,80",PLN,SRC_112
100634,2024/05/03,C002189,P99999,2,null,PLN,SRC_26
100635,2023.06.23,C002662,P01005,-1,null,EUR,SRC_68
100636,2022.11.11,,P99999,4,"1368 42,70",PLN,SRC_184
100637,08-01-2024,,P00716,5,"690 60,47",EUR,SRC_70
100638,2023/03/29,,P99999,5,1004,USD,SRC_248
100639,15-07-2023,C011861,P00577,3,"624 34,54",USD,SRC_169
100640,2023.11.30,,P00190,-1,830,EUR,SRC_138
100641,2024.01.12,,P00681,4,907,USD,SRC_159
100642,23-12-2023,C009822,P00345,-1,229,PLN,SRC_48
100643,February 20 2024,,P00634,-1,null,USD,SRC_60
100644,07/04/2024,,P01100,3,"431 11,84",USD,SRC_52
100645,2022/06/08,,P00882,-1,1057,EUR,SRC_49
100646,2023.09.01,,P99999,2,245,EUR,SRC_20
100647,14-04-2024,C002629,P99999,-1,null,USD,SRC_193
100648,2023/10/06,,P99999,-1,76,PLN,SRC_157
100649,03/09/2024,,P00859,-1,null,USD,SRC_208
100650,April 24 2022,,P99999,3,"693 15,11",USD,SRC_81
100651,2023.06.18,C005131,P01198,3,"775 16,65",EUR,SRC_141
100652,2023-05-30,,P99999,-1,643,EUR,SRC_55
100653,May 18 2023,,P00367,-1,585,USD,SRC_28
100654,2024/02/17,C004895,P99999,2,"993 54,66",USD,SRC_159
100655,01/07/2022,C004376,P99999,5,"51 79,00",USD,SRC_96
100656,2024/09/13,,P99999,-1,null,USD,SRC_167
100657,2024.01.06,C008719,P99999,-1,null,EUR,SRC_110
100658,09-06-2022,,P00526,5,"803 69,39",EUR,SRC_183
100659,14/12/2022,C010684,P01217,4,584,EUR,SRC_1
100660,2023-04-29,C010862,P00773,-1,null,USD,SRC_13
100661,2024-11-13,,P00472,1,"383 63,81",USD,SRC_36
100662,24/07/2024,C002725,P01016,-1,null,EUR,SRC_228
100663,2022.04.02,C009586,P99999,-1,356,USD,SRC_234
100664,2024.01.20,C009661,P99999,-1,"408 98,39",PLN,SRC_174
100665,12-12-2023,,P00606,4,"1317 48,07",USD,SRC_144
100666,27/07/2024,,P99999,-1,254,EUR,SRC_24
100667,22-05-2022,C010074,P01436,-1,null,PLN,SRC_179
100668,2024.01.09,,P00083,4,null,PLN,SRC_43
100669,23-01-2023,C004255,P99999,5,null,EUR,SRC_95
100670,09/12/2022,C005341,P99999,-1,null,EUR,SRC_118
100671,December 29 2023,,P00209,-1,405,EUR,SRC_105
100672,2024.05.17,C007439,P00430,1,"363 16,80",PLN,SRC_165
100673,November 22 2024,C005839,P99999,2,"637 36,94",EUR,SRC_74
100674,November 11 2023,,P01037,-1,"1085 25,71",EUR,SRC_39
100675,2024.02.01,C003524,P01276,3,"715 22,08",EUR,SRC_51
100676,August 10 2023,C006880,P00885,-1,677,PLN,SRC_5
100677,2022/04/06,C001258,P00436,2,null,EUR,SRC_247
100678,2024-01-15,C002930,P00855,2,"333 71,45",EUR,SRC_250
100679,17/09/2022,C006705,P01285,4,"253 37,33",EUR,SRC_28
100680,2023/11/20,,P00659,-1,null,USD,SRC_208
100681,2022-03-08,C011124,P99999,5,1119,PLN,SRC_51
100682,2022/12/25,,P99999,-1,"868 78,87",PLN,SRC_184
100683,2024/03/03,,P00385,-1,"930 10,72",PLN,SRC_52
100684,2022.07.25,,P00693,-1,null,EUR,SRC_2
100685,09/01/2023,,P00582,5,null,EUR,SRC_131
100686,10-06-2022,,P99999,-1,null,USD,SRC_145
100687,2023/03/22,C008595,P01166,-1,578,PLN,SRC_45
100688,2023/04/26,,P01425,1,"612 11,46",EUR,SRC_218
100689,01-11-2023,C006495,P00927,3,"435 21,60",USD,SRC_199
100690,April 02 2024,,P99999,-1,"455 08,11",PLN,SRC_16
100691,2024.04.09,,P99999,4,null,EUR,SRC_192
100692,2023-02-16,,P99999,4,"1377 05,26",USD,SRC_198
100693,October 22 2022,,P00848,-1,null,PLN,SRC_85
100694,2024.12.03,,P00329,-1,"1181 35,98",USD,SRC_26
100695,2022.12.12,,P00887,4,null,PLN,SRC_142
100696,2022/04/02,C004465,P01337,3,"638 95,13",EUR,SRC_202
100697,03-05-2022,C005712,P01362,-1,"1001 80,34",USD,SRC_177
100698,02/04/2024,,P00147,-1,null,EUR,SRC_177
100699,2023/03/25,,P99999,3,46,PLN,SRC_65
100700,23-02-2022,,P99999,-1,null,USD,SRC_207
100701,30-03-2024,,P01281,-1,"1050 22,02",USD,SRC_166
100702,29/07/2022,,P99999,-1,"346 99,98",USD,SRC_206
100703,2024-09-26,C002644,P99999,5,525,PLN,SRC_213
100704,14-10-2023,C001268,P99999,2,null,EUR,SRC_230
100705,22/02/2023,,P00970,-1,502,EUR,SRC_236
100706,09-12-2023,C007549,P00753,4,"1028 17,04",EUR,SRC_59
100707,07/05/2023,C000406,P00408,-1,931,PLN,SRC_49
100708,2023-04-29,,P99999,5,1437,PLN,SRC_37
100709,2024/04/24,C007083,P99999,3,"56 75,78",USD,SRC_247
100710,2023/09/30,C009312,P00505,-1,1473,EUR,SRC_128
100711,30/06/2022,,P00857,3,null,USD,SRC_35
100712,12/03/2023,,P99999,-1,null,USD,SRC_55
100713,08-06-2023,,P99999,3,"1333 28,44",USD,SRC_156
100714,2024-10-13,,P00602,-1,null,USD,SRC_20
100715,2023.10.25,C000670,P99999,4,"37 57,42",EUR,SRC_51
100716,October 18 2022,C010393,P99999,5,1403,PLN,SRC_98
100717,23/03/2024,,P99999,2,1421,EUR,SRC_52
100718,March 04 2024,,P99999,-1,818,USD,SRC_220
100719,January 16 2023,,P00836,1,"1435 29,26",EUR,SRC_158
100720,2022-10-04,C007408,P99999,4,164,USD,SRC_73
100721,12-07-2022,C005764,P99999,-1,"272 53,94",USD,SRC_73
100722,2023/10/31,,P99999,5,1179,USD,SRC_104
100723,2022.05.27,C001386,P99999,4,null,PLN,SRC_41
100724,November 22 2023,,P99999,-1,null,PLN,SRC_74
100725,2024/09/15,,P00145,2,null,PLN,SRC_232
100726,25-04-2023,,P99999,1,92,PLN,SRC_38
100727,2023-02-08,C003353,P00761,2,1403,PLN,SRC_28
100728,03/09/2022,,P99999,4,"1128 84,58",EUR,SRC_142
100729,August 16 2024,,P00320,4,"1320 70,91",PLN,SRC_152
100730,February 24 2024,C005390,P99999,-1,"713 58,34",EUR,SRC_40
100731,February 17 2022,C008648,P99999,5,"1223 64,89",PLN,SRC_45
100732,2024-11-18,C001031,P00020,-1,"506 82,27",EUR,SRC_230
100733,22-06-2022,,P00237,-1,1301,PLN,SRC_117
100734,27-07-2023,C005566,P99999,2,null,USD,SRC_228
100735,13/01/2022,,P99999,-1,"197 86,48",USD,SRC_247
100736,16/04/2024,C004472,P99999,-1,"496 16,30",PLN,SRC_126
100737,2022/01/29,,P99999,1,"517 60,52",EUR,SRC_219
100738,17-11-2023,C004386,P99999,-1,"1113 26,67",EUR,SRC_60
100739,October 07 2023,C008470,P99999,-1,1044,EUR,SRC_28
100740,25/01/2023,,P00120,1,null,USD,SRC_221
100741,2023/11/30,C001978,P99999,5,604,PLN,SRC_34
100742,2023/01/27,C006073,P99999,5,219,PLN,SRC_138
100743,21/08/2022,C011358,P99999,2,"837 63,48",PLN,SRC_116
100744,July 14 2022,,P99999,-1,1425,PLN,SRC_140
100745,07-06-2022,,P99999,-1,null,USD,SRC_184
100746,June 08 2023,C003810,P01284,2,"213 27,14",USD,SRC_77
100747,12/11/2024,,P99999,2,653,USD,SRC_119
100748,2024/12/26,,P99999,-1,"472 38,74",PLN,SRC_152
100749,July 13 2024,,P01495,-1,"756 00,07",USD,SRC_94
100750,2022/07/02,C001419,P01289,2,"927 99,49",EUR,SRC_2
100751,2024/03/03,,P99999,-1,null,PLN,SRC_204
100752,05-03-2022,,P99999,5,null,EUR,SRC_155
100753,14/10/2022,,P00524,-1,1040,PLN,SRC_22
100754,01-04-2023,C006716,P99999,2,"1468 74,09",USD,SRC_248
100755,13-07-2023,,P99999,2,148,PLN,SRC_179
100756,March 10 2024,,P99999,2,null,PLN,SRC_216
100757,10-12-2023,,P01473,-1,1440,PLN,SRC_212
100758,November 22 2022,,P99999,3,829,EUR,SRC_118
100759,2022.07.14,C007510,P00170,2,null,USD,SRC_5
100760,2023/11/23,,P99999,-1,400,PLN,SRC_93
100761,26/11/2023,,P00862,3,404,USD,SRC_205
100762,2024/11/17,,P99999,-1,null,USD,SRC_190
100763,2023-01-27,C004143,P00573,-1,"1126 47,27",USD,SRC_177
100764,2022-01-07,C011664,P00448,1,526,EUR,SRC_89
100765,2023/09/26,,P01354,-1,null,PLN,SRC_38
100766,December 22 2023,,P00076,-1,1417,USD,SRC_155
100767,2022.01.15,C006404,P00808,5,1088,EUR,SRC_136
100768,January 20 2023,,P99999,-1,null,EUR,SRC_227
100769,May 17 2022,,P00651,-1,1467,USD,SRC_202
100770,2023/01/04,,P99999,-1,null,USD,SRC_68
100771,2022/07/17,,P00671,-1,1112,EUR,SRC_239
100772,2023-11-24,,P99999,3,null,USD,SRC_169
100773,February 29 2024,,P99999,1,"482 73,14",USD,SRC_119
100774,May 08 2022,,P99999,2,null,USD,SRC_220
100775,27/09/2023,,P00357,3,658,USD,SRC_112
100776,2023.02.06,C007209,P99999,-1,null,USD,SRC_3
100777,2023.05.11,,P99999,-1,null,PLN,SRC_222
100778,2023.10.22,,P99999,-1,"963 91,85",EUR,SRC_145
100779,07-01-2022,C010164,P99999,-1,null,USD,SRC_96
100780,2022-08-30,C000649,P99999,4,"672 61,88",PLN,SRC_15
100781,10/03/2022,C008629,P99999,-1,132,EUR,SRC_71
100782,2022.05.31,,P01392,-1,783,PLN,SRC_206
100783,2023-01-19,C002683,P99999,5,"1169 27,72",EUR,SRC_50
100784,2024-07-30,,P99999,4,null,PLN,SRC_40
100785,26-07-2023,C009958,P00288,-1,null,EUR,SRC_240
100786,February 09 2024,,P00418,3,339,USD,SRC_144
100787,06-11-2024,C011930,P99999,-1,null,EUR,SRC_174
100788,18-06-2024,,P99999,1,"587 17,57",EUR,SRC_99
100789,2022/09/18,,P99999,-1,null,EUR,SRC_250
100790,2023.03.02,C001767,P99999,-1,159,EUR,SRC_144
100791,2024/09/06,,P99999,4,"1216 57,84",PLN,SRC_50
100792,18-05-2022,,P99999,-1,null,USD,SRC_172
100793,February 22 2024,,P00579,-1,1381,EUR,SRC_137
100794,August 30 2023,C002874,P99999,-1,null,EUR,SRC_220
100795,2023-10-14,C005671,P00175,-1,null,PLN,SRC_161
100796,2024/10/24,,P99999,-1,539,EUR,SRC_207
100797,2022-04-19,C008096,P00716,-1,1428,EUR,SRC_178
100798,04/12/2022,,P00159,-1,null,USD,SRC_154
100799,2024/01/10,,P00926,3,"796 69,30",PLN,SRC_41
100800,2024/08/06,C002037,P00438,5,null,USD,SRC_14
100801,2022/03/07,,P99999,-1,525,USD,SRC_166
100802,20/03/2023,C009181,P00468,2,null,PLN,SRC_107
100803,10-03-2024,,P01277,3,null,EUR,SRC_53
100804,11-10-2022,,P99999,-1,"310 60,13",EUR,SRC_14
100805,2022.10.22,,P99999,3,"1252 07,48",USD,SRC_77
100806,15-08-2024,C003251,P00853,-1,null,USD,SRC_152
100807,20/10/2024,,P99999,2,1421,PLN,SRC_176
100808,29-03-2022,,P00626,5,"1226 66,11",PLN,SRC_36
100809,19/03/2022,,P01343,-1,1063,PLN,SRC_84
100810,2023-08-19,,P99999,2,1120,EUR,SRC_122
100811,2024-02-01,C010067,P00094,2,515,EUR,SRC_131
100812,11/08/2023,,P99999,-1,"884 34,81",PLN,SRC_210
100813,04/03/2023,C003576,P99999,3,"934 91,55",PLN,SRC_192
100814,30-12-2023,,P00356,-1,null,EUR,SRC_140
100815,01/11/2022,C004447,P00190,1,null,USD,SRC_51
100816,2022/12/11,C003375,P00977,3,695,PLN,SRC_170
100817,April 24 2024,,P01020,-1,980,USD,SRC_155
100818,2024-06-16,C001689,P99999,-1,"451 14,86",EUR,SRC_41
100819,2024.03.03,,P99999,-1,null,PLN,SRC_182
100820,2022-07-23,C009380,P99999,-1,296,PLN,SRC_175
100821,2023/01/19,,P00070,4,"1260 19,49",PLN,SRC_191
100822,14/01/2022,,P00898,5,null,USD,SRC_164
100823,22-09-2023,C008087,P99999,5,1173,USD,SRC_162
100824,02/07/2023,,P99999,4,"406 74,42",PLN,SRC_228
100825,2022-06-08,,P00010,1,"1120 17,22",EUR,SRC_61
100826,2022/09/26,C002733,P01109,-1,null,USD,SRC_8
100827,August 20 2023,C006274,P00915,1,391,EUR,SRC_212
100828,23-12-2023,,P00204,4,877,PLN,SRC_189
100829,05-04-2024,,P99999,-1,"99 23,59",EUR,SRC_6
100830,2023.05.04,C000871,P99999,3,"826 25,16",USD,SRC_178
100831,17/12/2023,C004511,P99999,-1,903,EUR,SRC_138
100832,May 01 2024,,P99999,4,1054,PLN,SRC_5
100833,2022-01-11,C011429,P99999,3,null,PLN,SRC_5
100834,30/08/2024,C008317,P00390,-1,"1377 87,69",PLN,SRC_124
100835,25/05/2024,,P00289,-1,721,PLN,SRC_121
100836,October 08 2024,,P99999,4,"106 89,83",PLN,SRC_228
100837,21-12-2023,C001413,P99999,-1,null,PLN,SRC_161
100838,2023.02.27,,P01183,3,null,EUR,SRC_247
100839,2023-04-07,,P99999,5,1004,EUR,SRC_198
100840,November 25 2023,C005382,P01412,1,"1149 17,24",USD,SRC_190
100841,2023.07.30,,P99999,1,"1387 25,80",PLN,SRC_130
100842,2024/01/22,,P99999,2,593,EUR,SRC_12
100843,May 15 2022,C007353,P99999,1,414,PLN,SRC_89
100844,2023/08/27,,P00169,4,"181 80,04",EUR,SRC_43
100845,September 11 2024,,P01489,4,null,EUR,SRC_3
100846,January 07 2024,C006601,P00173,5,1004,USD,SRC_111
100847,16/09/2023,,P00486,-1,1435,PLN,SRC_29
100848,21-06-2023,,P99999,5,null,EUR,SRC_82
100849,19-03-2024,C007077,P99999,-1,"592 85,87",PLN,SRC_107
100850,2022.11.10,,P00492,1,null,USD,SRC_142
100851,2024.07.31,,P99999,3,1080,PLN,SRC_75
100852,2023-05-07,C009961,P00902,-1,116,USD,SRC_214
100853,20/01/2023,C008223,P01140,-1,"196 62,57",PLN,SRC_2
100854,2023.04.08,C000712,P99999,-1,674,EUR,SRC_28
100855,2024/08/28,C010049,P99999,5,"56 07,03",PLN,SRC_62
100856,2022/05/01,C010456,P01477,3,null,PLN,SRC_214
100857,2022-11-28,,P01303,5,321,EUR,SRC_64
100858,2024/07/07,,P99999,-1,222,USD,SRC_163
100859,06/02/2023,,P99999,-1,233,USD,SRC_119
100860,01-09-2022,,P01378,5,789,EUR,SRC_32
100861,20-08-2024,,P00775,-1,null,PLN,SRC_99
100862,2022/11/20,,P00927,-1,953,USD,SRC_188
100863,2024.05.18,,P99999,-1,null,USD,SRC_203
100864,2024-11-04,,P00651,4,528,PLN,SRC_215
100865,04-04-2023,,P99999,1,1044,EUR,SRC_115
100866,April 17 2022,,P99999,-1,"26 95,95",PLN,SRC_250
100867,30/07/2024,C002216,P00509,-1,null,PLN,SRC_205
100868,06-11-2024,C000246,P01462,-1,1043,USD,SRC_194
100869,2023-03-23,,P01100,4,null,PLN,SRC_214
