return_id,order_id,return_date,reason,source_system
R0000562,100141,2022-02-09,,SRC_219
R0000563,117230,16/05/2022,Wrong item,SRC_141
R0000564,99999999,22-09-2022,,SRC_50
R0000565,99999999,20-02-2022,Defect,SRC_85
R0000566,141883,2022.02.18,Defect,SRC_35
R0000567,99999999,14-07-2024,Wrong item,SRC_248
R0000568,99999999,11/04/2021,Defect,SRC_33
R0000569,139311,February 14 2023,Defect,SRC_228
R0000570,131765,2024/02/27,,SRC_209
R0000571,112611,2023-03-03,Complaint,SRC_225
R0000572,99999999,2022-11-27,Wrong item,SRC_116
R0000573,138875,April 03 2022,,SRC_144
R0000574,108303,June 22 2023,Wrong item,SRC_149
R0000575,133070,2023/08/25,,SRC_15
R0000576,116657,2021.10.06,Complaint,SRC_62
R0000577,99999999,2022.12.14,Wrong item,SRC_56
R0000578,99999999,10/08/2021,Wrong item,SRC_244
R0000579,99999999,17/03/2022,Defect,SRC_110
R0000580,148242,December 26 2023,Complaint,SRC_164
R0000581,99999999,30-01-2021,Wrong item,SRC_166
R0000582,115913,06-08-2023,Wrong item,SRC_163
R0000583,99999999,2024/11/24,Complaint,SRC_184
R0000584,99999999,2021-12-12,Complaint,SRC_88
R0000585,124207,2022.02.21,,SRC_38
R0000586,99999999,April 03 2023,Defect,SRC_79
R0000587,99999999,14/02/2021,Defect,SRC_68
R0000588,99999999,23/10/2022,Wrong item,SRC_22
R0000589,99999999,2024-01-24,,SRC_103
R0000590,110498,2024.12.12,Wrong item,SRC_104
R0000591,99999999,2024-11-13,Wrong item,SRC_16
R0000592,99999999,09-06-2021,Wrong item,SRC_228
R0000593,100665,2021-11-30,,SRC_174
R0000594,99999999,20-11-2024,,SRC_212
R0000595,99999999,2024.09.02,,SRC_193
R0000596,99999999,2021.05.11,,SRC_130
R0000597,99999999,2022/06/15,,SRC_219
R0000598,99999999,2021-08-15,Defect,SRC_188
R0000599,99999999,29/03/2022,Complaint,SRC_26
R0000600,106059,September 09 2024,Wrong item,SRC_83
R0000601,105585,12-11-2021,Wrong item,SRC_17
R0000602,99999999,25-08-2021,Wrong item,SRC_183
R0000603,108952,2023-08-07,Complaint,SRC_179
R0000604,99999999,April 09 2024,Complaint,SRC_248
R0000605,99999999,22-02-2022,Wrong item,SRC_55
R0000606,146947,2022.01.16,Wrong item,SRC_65
R0000607,99999999,2021.01.27,Complaint,SRC_71
R0000608,99999999,2023.07.19,,SRC_68
R0000609,127902,May 24 2023,Defect,SRC_211
R0000610,139809,2021.06.13,Defect,SRC_95
R0000611,99999999,2023.03.14,,SRC_180
R0000612,99999999,28/03/2022,Wrong item,SRC_201
R0000613,99999999,2022/04/15,Defect,SRC_196
R0000614,127494,06/09/2024,Complaint,SRC_197
R0000615,114066,2023-12-12,Complaint,SRC_228
R0000616,99999999,2023.11.08,Defect,SRC_203
R0000617,99999999,September 28 2022,Complaint,SRC_197
R0000618,99999999,2023.03.05,Complaint,SRC_18
R0000619,99999999,2023-12-12,Wrong item,SRC_122
R0000620,99999999,2024-11-17,Wrong item,SRC_122
R0000621,127384,August 05 2023,,SRC_27
R0000622,99999999,May 12 2021,Complaint,SRC_80
R0000623,99999999,13-05-2021,Defect,SRC_212
R0000624,99999999,2023/06/18,Complaint,SRC_246
R0000625,99999999,2022/10/26,,SRC_194
R0000626,138887,2022/05/01,Defect,SRC_157
R0000627,101204,2022.04.22,Wrong item,SRC_86
R0000628,99999999,November 23 2021,Complaint,SRC_112
R0000629,135739,2024/10/30,Wrong item,SRC_205
R0000630,99999999,2022/12/10,Wrong item,SRC_142
R0000631,118664,09/10/2022,Wrong item,SRC_78
R0000632,99999999,03-04-2022,Complaint,SRC_138
R0000633,99999999,23-11-2023,,SRC_67
R0000634,99999999,2022.02.06,,SRC_119
R0000635,99999999,2021/04/01,Complaint,SRC_149
R0000636,146041,2024/11/20,Wrong item,SRC_132
R0000637,149535,16-03-2024,,SRC_103
R0000638,99999999,November 30 2022,Defect,SRC_43
R0000639,99999999,17-05-2021,,SRC_185
R0000640,137102,2023/06/15,Defect,SRC_7
R0000641,118194,27-08-2023,,SRC_135
R0000642,149037,February 16 2021,,SRC_229
R0000643,99999999,15-10-2021,Defect,SRC_93
R0000644,99999999,27-06-2024,Complaint,SRC_48
R0000645,145274,2021-09-16,,SRC_71
R0000646,108745,2024.05.05,Defect,SRC_224
R0000647,99999999,2024.10.13,,SRC_131
R0000648,129298,04/08/2024,,SRC_17
R0000649,99999999,July 04 2022,,SRC_28
R0000650,99999999,2023/02/26,Wrong item,SRC_144
R0000651,147525,26-03-2023,Complaint,SRC_47
R0000652,113512,November 08 2022,Wrong item,SRC_211
R0000653,141272,2024.01.24,Complaint,SRC_108
R0000654,105081,25-04-2023,,SRC_233
R0000655,149535,December 05 2022,Wrong item,SRC_31
R0000656,99999999,2024/03/17,,SRC_126
R0000657,99999999,2024.07.18,Defect,SRC_22
R0000658,99999999,10-07-2021,Defect,SRC_215
R0000659,99999999,November 16 2021,Complaint,SRC_117
R0000660,148679,2021/07/03,Defect,SRC_138
R0000661,99999999,16/12/2022,,SRC_1
R0000662,99999999,14-02-2022,Complaint,SRC_231
R0000663,140406,06/06/2021,Wrong item,SRC_82
R0000664,106235,16/10/2021,Complaint,SRC_137
R0000665,101128,2023/01/21,Complaint,SRC_61
R0000666,99999999,2022-12-07,Wrong item,SRC_61
R0000667,126121,February 20 2023,Defect,SRC_65
R0000668,99999999,2023/02/15,,SRC_91
R0000669,99999999,07-02-2022,,SRC_208
R0000670,107557,09/09/2022,Complaint,SRC_166
R0000671,99999999,2022-09-08,,SRC_141
R0000672,99999999,August 08 2024,Wrong item,SRC_22
R0000673,101390,2022-06-19,,SRC_92
R0000674,99999999,20/04/2023,Defect,SRC_68
R0000675,99999999,20-02-2023,Wrong item,SRC_89
R0000676,100549,2024.08.22,,SRC_93
R0000677,121456,2022/09/26,Defect,SRC_242
R0000678,99999999,2023.07.07,Complaint,SRC_127
R0000679,99999999,2022.01.21,,SRC_160
R0000680,99999999,2023.12.25,Wrong item,SRC_94
R0000681,149251,2022.05.25,Defect,SRC_86
R0000682,136725,2024.08.01,Complaint,SRC_239
R0000683,133982,2021-11-27,,SRC_196
R0000684,113195,01-12-2023,,SRC_104
R0000685,99999999,2024-04-27,,SRC_127
R0000686,99999999,25/04/2021,Defect,SRC_118
R0000687,99999999,17-04-2024,Defect,SRC_232
R0000688,99999999,11-09-2022,Wrong item,SRC_111
R0000689,99999999,18-05-2022,Defect,SRC_73
R0000690,99999999,08/03/2023,Defect,SRC_217
R0000691,133133,11/10/2022,Wrong item,SRC_196
R0000692,99999999,2023-02-28,,SRC_14
R0000693,99999999,05-09-2022,Wrong item,SRC_96
R0000694,128728,2022-12-27,Wrong item,SRC_136
R0000695,129452,03/12/2023,Complaint,SRC_175
R0000696,99999999,01/12/2023,,SRC_84
R0000697,123783,05/03/2023,,SRC_115
R0000698,144671,04-04-2021,Complaint,SRC_156
R0000699,149391,March 20 2024,Defect,SRC_206
R0000700,99999999,May 09 2021,Complaint,SRC_73
R0000701,118048,2024-02-20,Defect,SRC_38
R0000702,99999999,2021-10-24,Defect,SRC_190
R0000703,99999999,2023.04.28,Defect,SRC_107
R0000704,99999999,2024/07/31,,SRC_101
R0000705,102200,10/12/2021,,SRC_42
R0000706,140886,06/04/2023,Defect,SRC_213
R0000707,129873,2023-10-28,Defect,SRC_92
R0000708,117975,March 11 2023,Complaint,SRC_72
R0000709,99999999,24/10/2024,Defect,SRC_205
R0000710,99999999,2024-02-19,Defect,SRC_143
R0000711,99999999,2022.01.12,,SRC_151
R0000712,105306,07/03/2023,,SRC_139
R0000713,132333,August 10 2024,Wrong item,SRC_111
R0000714,99999999,2021/02/25,Defect,SRC_66
R0000715,99999999,April 28 2021,Wrong item,SRC_86
R0000716,99999999,13/12/2022,,SRC_240
R0000717,99999999,2024.02.09,Complaint,SRC_73
R0000718,99999999,23/02/2023,Wrong item,SRC_14
R0000719,130882,2022-11-29,Defect,SRC_146
R0000720,99999999,2023.03.22,,SRC_51
R0000721,99999999,09/09/2024,Defect,SRC_168
R0000722,134865,14/07/2023,Wrong item,SRC_95
R0000723,99999999,23/03/2021,Complaint,SRC_138
R0000724,99999999,October 15 2022,,SRC_94
R0000725,111651,20/04/2021,Defect,SRC_137
R0000726,104663,2022/02/07,Wrong item,SRC_86
R0000727,117336,2021-10-04,Wrong item,SRC_113
R0000728,99999999,September 27 2021,Wrong item,SRC_219
R0000729,121388,12/08/2022,,SRC_79
R0000730,99999999,12-06-2022,,SRC_190
R0000731,99999999,28-12-2024,,SRC_120
R0000732,99999999,2022.04.05,Complaint,SRC_145
R0000733,99999999,2021-10-25,,SRC_37
R0000734,99999999,06-09-2023,,SRC_58
R0000735,99999999,16-04-2024,Wrong item,SRC_105
R0000736,99999999,2021-03-15,,SRC_219
R0000737,128968,2022/01/12,Wrong item,SRC_140
R0000738,136102,2023.06.21,Defect,SRC_250
R0000739,109502,12-05-2022,Complaint,SRC_140
R0000740,99999999,13/06/2022,Complaint,SRC_140
R0000741,99999999,July 28 2022,Complaint,SRC_138
R0000742,139462,2024.04.28,Wrong item,SRC_7
R0000743,99999999,November 28 2024,,SRC_217
R0000744,99999999,December 01 2022,Complaint,SRC_74
R0000745,101103,2023.03.08,Defect,SRC_107
R0000746,99999999,2023.09.08,Complaint,SRC_135
R0000747,99999999,2021/10/16,Defect,SRC_3
R0000748,99999999,2023.09.07,Complaint,SRC_232
R0000749,99999999,31-05-2023,Wrong item,SRC_90
R0000750,99999999,2023.06.27,,SRC_36
R0000751,125229,05-10-2022,,SRC_211
R0000752,99999999,2024-03-19,,SRC_2
R0000753,109086,July 26 2024,,SRC_129
R0000754,99999999,31-07-2024,Defect,SRC_100
R0000755,99999999,28-12-2021,Complaint,SRC_104
R0000756,99999999,2023/02/24,Complaint,SRC_100
R0000757,99999999,2021-07-19,Complaint,SRC_207
R0000758,99999999,13/09/2021,,SRC_192
R0000759,143878,2021/07/07,,SRC_82
R0000760,99999999,11-12-2021,,SRC_170
R0000761,99999999,2022-12-10,,SRC_70
R0000762,149115,2023.05.27,,SRC_16
R0000763,109494,2024-01-06,Complaint,SRC_113
R0000764,146120,2021.07.30,Defect,SRC_13
R0000765,99999999,April 10 2023,Complaint,SRC_107
R0000766,106794,2023.03.25,Defect,SRC_29
R0000767,148734,04-02-2023,,SRC_110
R0000768,99999999,19-09-2024,,SRC_154
R0000769,99999999,2023.01.08,Wrong item,SRC_74
R0000770,99999999,August 29 2021,Wrong item,SRC_151
R0000771,102062,May 28 2024,,SRC_243
R0000772,99999999,19-10-2022,,SRC_4
R0000773,141468,12-11-2022,Defect,SRC_147
R0000774,138897,17/03/2023,Complaint,SRC_87
R0000775,99999999,23-07-2023,,SRC_151
R0000776,137826,06/01/2023,,SRC_247
R0000777,99999999,August 13 2024,Wrong item,SRC_32
R0000778,101149,2023.04.07,Defect,SRC_135
R0000779,99999999,2021-01-26,Wrong item,SRC_65
R0000780,99999999,2022.07.17,Wrong item,SRC_185
R0000781,119679,11-07-2021,Defect,SRC_161
R0000782,143377,25-01-2023,,SRC_178
R0000783,119449,11-02-2024,,SRC_207
R0000784,114170,2021-10-03,Complaint,SRC_48
R0000785,148857,September 15 2022,,SRC_240
R0000786,143137,March 09 2023,Defect,SRC_155
R0000787,99999999,October 04 2023,Defect,SRC_167
R0000788,99999999,2021-06-28,,SRC_141
R0000789,99999999,14/04/2021,,SRC_45
R0000790,99999999,10-12-2023,,SRC_245
R0000791,108260,2023-08-08,Wrong item,SRC_73
R0000792,135751,2021.10.27,,SRC_29
R0000793,116957,23/01/2024,,SRC_173
R0000794,131889,08/07/2021,Complaint,SRC_43
R0000795,144588,2024-01-26,,SRC_34
R0000796,99999999,August 03 2022,Complaint,SRC_127
R0000797,134149,October 14 2023,,SRC_171
R0000798,99999999,21-08-2021,,SRC_45
R0000799,99999999,04-01-2021,Wrong item,SRC_178
R0000800,118187,2023/09/16,Complaint,SRC_60
R0000801,99999999,2024-03-13,Defect,SRC_89
R0000802,100329,2022/04/21,Complaint,SRC_72
R0000803,99999999,16/01/2024,Defect,SRC_224
R0000804,141045,2024.09.02,,SRC_222
R0000805,103455,24/04/2021,,SRC_32
R0000806,117579,26-01-2023,Complaint,SRC_64
R0000807,99999999,04-01-2022,Wrong item,SRC_140
R0000808,115520,2022/10/07,,SRC_163
R0000809,136832,2024-06-09,,SRC_83
R0000810,111410,12/05/2024,,SRC_222
R0000811,110250,November 17 2023,,SRC_164
R0000812,134426,2024.07.15,Wrong item,SRC_21
R0000813,99999999,2021-04-15,,SRC_5
R0000814,99999999,2021/05/04,Complaint,SRC_46
R0000815,113842,October 30 2022,Complaint,SRC_114
R0000816,129501,28-06-2022,Complaint,SRC_62
R0000817,100575,27/01/2024,,SRC_42
R0000818,137839,2022-08-26,Wrong item,SRC_234
R0000819,99999999,19-03-2022,Wrong item,SRC_182
R0000820,133014,26-05-2023,Wrong item,SRC_248
R0000821,99999999,October 18 2021,,SRC_174
R0000822,118335,2021/10/22,Defect,SRC_196
R0000823,124592,June 02 2023,Complaint,SRC_187
R0000824,99999999,2024-05-16,,SRC_120
R0000825,115589,2021-12-10,,SRC_64
R0000826,101226,07-01-2021,,SRC_246
R0000827,128231,13-12-2022,,SRC_201
R0000828,149029,2023-02-02,,SRC_22
R0000829,99999999,07/02/2022,Defect,SRC_127
R0000830,99999999,2023.09.03,,SRC_150
R0000831,148738,12-10-2022,Defect,SRC_82
R0000832,99999999,2024-04-26,,SRC_150
R0000833,120369,2024/11/18,Defect,SRC_1
R0000834,99999999,August 09 2021,Wrong item,SRC_75
R0000835,112115,November 24 2022,Wrong item,SRC_209
R0000836,99999999,04-11-2024,,SRC_114
R0000837,135404,31-08-2021,,SRC_202
R0000838,99999999,03-02-2023,,SRC_128
R0000839,112759,2021-05-03,Defect,SRC_13
R0000840,131650,07-06-2022,,SRC_204
R0000841,99999999,2023-08-19,Wrong item,SRC_3
R0000842,118927,September 12 2023,Complaint,SRC_241
R0000843,99999999,2023.03.11,Wrong item,SRC_222
R0000844,126487,2022-03-12,Wrong item,SRC_243
R0000845,99999999,2024-01-02,,SRC_167
R0000846,116967,2023/04/11,Wrong item,SRC_10
R0000847,99999999,02/06/2024,,SRC_51
R0000848,129214,16/06/2023,Defect,SRC_174
R0000849,99999999,2021.02.13,Defect,SRC_215
R0000850,99999999,2022-06-17,,SRC_45
R0000851,99999999,17/10/2023,,SRC_11
R0000852,99999999,2022.04.12,Complaint,SRC_82
R0000853,99999999,10-11-2023,Defect,SRC_58
R0000854,99999999,2023/01/27,,SRC_212
R0000855,143208,2021-06-25,Wrong item,SRC_73
R0000856,116691,18-10-2021,Wrong item,SRC_222
R0000857,149564,2022/07/13,,SRC_222
R0000858,99999999,2021-09-08,,SRC_119
R0000859,139613,2024.02.12,Complaint,SRC_249
R0000860,127605,2023-12-12,,SRC_181
R0000861,99999999,October 01 2023,,SRC_127
R0000862,146153,27-06-2024,Wrong item,SRC_202
R0000863,99999999,2023.05.28,Defect,SRC_8
R0000864,148988,2021.12.05,,SRC_235
R0000865,136608,29-06-2022,Wrong item,SRC_200
R0000866,99999999,2022-03-25,,SRC_216
R0000867,135734,2023-02-19,Wrong item,SRC_172
R0000868,99999999,2023.12.08,,SRC_61
R0000869,99999999,June 04 2022,Wrong item,SRC_51
R0000870,99999999,2023/08/19,,SRC_203
R0000871,139662,August 07 2023,,SRC_196
R0000872,99999999,2023/01/19,,SRC_192
R0000873,111302,2021.01.10,,SRC_97
R0000874,99999999,2023/11/05,,SRC_217
R0000875,99999999,2021.05.05,,SRC_191
R0000876,100357,2022/07/14,Complaint,SRC_57
R0000877,99999999,14/01/2022,,SRC_203
R0000878,99999999,2022-08-02,,SRC_142
R0000879,99999999,12-10-2023,,SRC_124
R0000880,118798,21/04/2022,Complaint,SRC_25
R0000881,144490,2021/11/10,Defect,SRC_112
R0000882,114212,19-11-2023,Complaint,SRC_182
R0000883,99999999,02/06/2021,Complaint,SRC_200
R0000884,119948,January 17 2023,,SRC_186
R0000885,105739,20-05-2024,,SRC_122
R0000886,145266,2023.04.17,,SRC_232
R0000887,140096,18/05/2024,Wrong item,SRC_225
R0000888,99999999,24/03/2024,,SRC_189
R0000889,122020,2021.08.28,,SRC_11
R0000890,100535,23/07/2022,,SRC_161
R0000891,103915,23-11-2024,Defect,SRC_97
R0000892,99999999,2021.10.27,Wrong item,SRC_85
R0000893,142366,2022-04-16,Wrong item,SRC_149
R0000894,99999999,2024.06.15,,SRC_84
R0000895,135275,2023.06.21,Defect,SRC_79
R0000896,147788,08/11/2023,Complaint,SRC_157
R0000897,120959,2021-08-10,Complaint,SRC_155
R0000898,99999999,2021/09/27,Wrong item,SRC_157
R0000899,99999999,2021/07/13,,SRC_52
R0000900,99999999,2022-01-17,Defect,SRC_230
R0000901,124358,August 26 2023,Complaint,SRC_57
R0000902,106217,14-02-2021,Defect,SRC_37
R0000903,99999999,10/05/2021,,SRC_229
R0000904,127637,19/11/2023,,SRC_162
R0000905,132234,2024-06-30,Wrong item,SRC_20
R0000906,99999999,2021/10/04,Complaint,SRC_71
R0000907,129109,2022-09-06,Defect,SRC_247
R0000908,142667,2024/01/14,,SRC_50
R0000909,99999999,2024-01-25,Wrong item,SRC_141
R0000910,103738,09-12-2022,Defect,SRC_83
R0000911,101105,July 08 2024,,SRC_67
R0000912,145601,23/01/2023,Defect,SRC_213
R0000913,121921,2023.07.25,,SRC_175
R0000914,120729,2021/12/18,,SRC_244
R0000915,121859,22/12/2022,Complaint,SRC_235
R0000916,101422,2023.07.30,,SRC_92
R0000917,99999999,08-01-2024,Wrong item,SRC_70
R0000918,132432,2022-10-19,,SRC_65
R0000919,106250,January 24 2021,Defect,SRC_174
R0000920,104786,2023/10/05,Complaint,SRC_249
R0000921,99999999,2021/10/21,Wrong item,SRC_201
R0000922,130190,2024-06-10,Complaint,SRC_5
R0000923,132337,2022/11/24,Wrong item,SRC_129
R0000924,148079,02-03-2024,,SRC_32
R0000925,99999999,2023/02/17,Defect,SRC_1
R0000926,127841,2022/11/14,Complaint,SRC_210
R0000927,104231,12/01/2024,,SRC_226
R0000928,99999999,2022.04.07,Complaint,SRC_153
R0000929,106361,15/07/2023,,SRC_190
R0000930,99999999,February 24 2024,,SRC_57
R0000931,145039,02-10-2023,Defect,SRC_2
R0000932,99999999,02/02/2022,Defect,SRC_118
R0000933,99999999,2024-03-06,Wrong item,SRC_163
R0000934,115717,November 03 2023,Wrong item,SRC_208
R0000935,99999999,2021.02.14,,SRC_191
R0000936,120814,2023.07.12,,SRC_29
R0000937,99999999,January 04 2024,,SRC_170
R0000938,99999999,December 13 2024,Defect,SRC_182
R0000939,99999999,2021.11.25,,SRC_96
R0000940,135603,2021/05/08,Complaint,SRC_113
R0000941,99999999,2022/01/06,Complaint,SRC_197
R0000942,99999999,18-10-2023,Defect,SRC_144
R0000943,133765,2022-11-14,,SRC_90
R0000944,99999999,2023/11/29,Complaint,SRC_104
R0000945,99999999,2024/12/25,,SRC_76
R0000946,143406,10/07/2024,Wrong item,SRC_192
R0000947,124667,June 07 2023,Complaint,SRC_52
R0000948,125897,21-09-2023,,SRC_249
R0000949,122852,April 13 2021,,SRC_190
R0000950,136125,2024-08-19,Wrong item,SRC_147
R0000951,144461,February 06 2024,Defect,SRC_115
R0000952,108605,2024-05-26,,SRC_104
R0000953,132788,2021-05-31,Complaint,SRC_190
R0000954,99999999,2021-08-18,,SRC_208
R0000955,99999999,2023.12.16,,SRC_123
R0000956,136420,2024/02/23,,SRC_51
R0000957,99999999,2024.04.27,,SRC_21
R0000958,126505,24-04-2024,Defect,SRC_90
R0000959,99999999,2021/07/02,Complaint,SRC_248
R0000960,99999999,01/02/2021,,SRC_232
R0000961,99999999,December 29 2021,,SRC_228
R0000962,99999999,09/06/2022,Wrong item,SRC_79
R0000963,120629,23/10/2024,,SRC_69
R0000964,99999999,September 12 2023,Complaint,SRC_24
R0000965,99999999,22-12-2023,,SRC_40
R0000966,99999999,11/07/2023,Wrong item,SRC_35
R0000967,125831,03/05/2024,Defect,SRC_157
R0000968,115848,30-07-2021,,SRC_250
R0000969,99999999,08-11-2024,Complaint,SRC_146
R0000970,99999999,07/06/2024,Complaint,SRC_175
R0000971,149239,29/08/2024,,SRC_27
R0000972,99999999,2024-08-24,Defect,SRC_89
R0000973,119408,April 23 2023,,SRC_156
R0000974,99999999,2022/09/13,,SRC_235
R0000975,99999999,29/01/2024,Defect,SRC_139
R0000976,99999999,21/05/2021,Wrong item,SRC_48
R0000977,143352,2024-06-07,Wrong item,SRC_166
R0000978,99999999,2022-08-01,,SRC_217
R0000979,99999999,2024/05/06,,SRC_193
R0000980,99999999,2024/12/09,Defect,SRC_172
R0000981,146278,2022-08-02,Complaint,SRC_236
R0000982,144457,2021-12-09,,SRC_81
R0000983,110688,2024.11.29,,SRC_96
R0000984,99999999,10-09-2023,Defect,SRC_110
R0000985,104052,September 15 2021,Complaint,SRC_52
R0000986,124998,2022/01/22,,SRC_36
R0000987,99999999,13/01/2021,,SRC_218
R0000988,99999999,11/05/2024,Complaint,SRC_237
R0000989,99999999,2022/05/18,Defect,SRC_169
R0000990,99999999,2021.06.23,Wrong item,SRC_76
R0000991,99999999,2024.04.05,Wrong item,SRC_231
R0000992,99999999,10-04-2022,Complaint,SRC_230
R0000993,99999999,2021.08.08,Defect,SRC_72
R0000994,99999999,04/03/2023,Defect,SRC_74
R0000995,115708,2023-10-28,Wrong item,SRC_47
R0000996,99999999,2021-11-27,,SRC_239
R0000997,104568,July 25 2022,Wrong item,SRC_58
R0000998,119839,November 18 2021,,SRC_9
R0000999,134045,2024-01-25,Wrong item,SRC_32
R0001000,112639,28-04-2023,,SRC_56
R0001001,99999999,04-04-2023,,SRC_235
R0001002,122868,2022/02/20,Complaint,SRC_113
R0001003,99999999,2021.10.11,Defect,SRC_134
R0001004,99999999,22/03/2023,,SRC_116
R0001005,113717,10-06-2024,Complaint,SRC_171
R0001006,99999999,2021-01-01,Defect,SRC_55
R0001007,99999999,29/11/2022,Defect,SRC_92
R0001008,99999999,2023.01.19,Complaint,SRC_34
R0001009,99999999,2021-02-11,Defect,SRC_83
R0001010,103849,2021-11-13,,SRC_43
R0001011,99999999,28-07-2022,,SRC_141
R0001012,116389,April 08 2022,Defect,SRC_209
R0001013,100976,22-12-2022,Complaint,SRC_236
R0001014,133330,2021/10/11,,SRC_121
R0001015,99999999,2021.08.23,Complaint,SRC_33
R0001016,99999999,2023.10.25,Defect,SRC_173
R0001017,109772,20/04/2023,Wrong item,SRC_225
R0001018,99999999,June 12 2022,,SRC_193
R0001019,122697,2024-05-21,Wrong item,SRC_118
R0001020,99999999,2022/10/29,Wrong item,SRC_182
R0001021,149386,2021/05/03,Complaint,SRC_227
R0001022,99999999,December 15 2024,,SRC_205
R0001023,99999999,January 13 2022,Defect,SRC_222
R0001024,129813,May 08 2024,,SRC_39
R0001025,99999999,2022/10/20,Defect,SRC_230
R0001026,115837,January 04 2022,,SRC_137
R0001027,134235,26-01-2022,Complaint,SRC_174
R0001028,145923,24/02/2024,,SRC_185
R0001029,145607,2022/09/18,,SRC_22
R0001030,115090,17/04/2022,Defect,SRC_126
R0001031,114395,14-01-2023,,SRC_63
R0001032,132594,2022.10.16,Defect,SRC_198
R0001033,118122,29/10/2023,Wrong item,SRC_22
R0001034,111656,28/05/2021,,SRC_49
R0001035,100433,2023.06.13,Complaint,SRC_118
R0001036,142790,14-10-2024,Complaint,SRC_167
R0001037,99999999,September 22 2024,Complaint,SRC_84
R0001038,99999999,2022.02.07,Defect,SRC_94
R0001039,115158,April 28 2024,Complaint,SRC_116
R0001040,146654,2021-01-26,Defect,SRC_60
R0001041,145088,September 12 2021,Wrong item,SRC_71
R0001042,149091,2021.08.01,,SRC_226
R0001043,141170,2022/05/06,Complaint,SRC_230
R0001044,148593,2023/12/04,,SRC_202
R0001045,117189,April 26 2021,Defect,SRC_147
R0001046,99999999,May 17 2022,,SRC_14
R0001047,111370,August 25 2023,,SRC_185
R0001048,107271,2024/05/14,Wrong item,SRC_244
R0001049,99999999,2022/05/27,,SRC_18
R0001050,112093,2021.02.21,Wrong item,SRC_153
R0001051,132867,25/03/2021,,SRC_165
R0001052,99999999,2023-10-05,Wrong item,SRC_108
R0001053,99999999,2024/11/30,,SRC_237
R0001054,99999999,2024/09/15,Complaint,SRC_173
R0001055,134759,2024/08/31,,SRC_73
R0001056,131836,23/02/2021,Defect,SRC_4
R0001057,134508,2021.12.11,,SRC_54
R0001058,113102,July 04 2023,Defect,SRC_180
R0001059,99999999,2021/03/17,,SRC_22
R0001060,117158,09/09/2024,Complaint,SRC_153
R0001061,149864,2021-04-10,Wrong item,SRC_175
R0001062,99999999,May 02 2024,Defect,SRC_104
R0001063,105373,2023.10.06,Defect,SRC_247
R0001064,99999999,20-10-2021,Complaint,SRC_113
