customer_id,customer_name,country,signup_date,source_system
C000534,Customer_534,DE,05/07/2023,SRC_32
C000535,Customer_535,UK,October 31 2018,SRC_45
C000536,Customer_536,France,2018/12/26,SRC_248
C000537,Customer_537,Germany,2021/11/24,SRC_17
C000538,Customer_538,,2021.04.04,SRC_218
C000539,Customer_539,UK,2019.12.15,SRC_131
C000540,Customer_540,United Kingdom,13/05/2019,SRC_203
C000541,Customer_541,UK,August 27 2020,SRC_7
C000542,Customer_542,Germany,February 20 2022,SRC_206
C000543,Customer_543,,16-06-2019,SRC_227
C000544,Customer_544,Polska,2018.09.27,SRC_102
C000545,Customer_545,France,November 24 2023,SRC_197
C000546,Customer_546,FR,30/10/2018,SRC_249
C000547,Customer_547,Germany,October 31 2018,SRC_120
C000548,Customer_548,,12/11/2021,SRC_225
C000549,Customer_549,,16/01/2020,SRC_111
C000550,Customer_550,,2018-08-15,SRC_133
C000551,Customer_551,UK,30/05/2021,SRC_42
C000552,Customer_552,Germany,2020.07.12,SRC_243
C000553,Customer_553,,2021-03-09,SRC_65
C000554,Customer_554,United Kingdom,29/01/2021,SRC_161
C000555,Customer_555,DE,2023-12-26,SRC_129
C000556,Customer_556,UK,24/09/2019,SRC_169
C000557,Customer_557,,14-10-2021,SRC_11
C000558,Customer_558,PL,2018-11-29,SRC_243
C000559,Customer_559,,2020/12/20,SRC_54
C000560,Customer_560,,03-09-2022,SRC_164
C000561,Customer_561,PL,2023/08/02,SRC_140
C000562,Customer_562,DE,May 22 2021,SRC_63
C000563,Customer_563,FR,May 03 2021,SRC_19
C000564,Customer_564,PL,October 10 2019,SRC_107
C000565,Customer_565,France,18/03/2023,SRC_88
C000566,Customer_566,,2019.08.12,SRC_221
C000567,Customer_567,Germany,November 15 2021,SRC_34
C000568,Customer_568,Germany,11-10-2023,SRC_28
C000569,Customer_569,Germany,September 17 2020,SRC_32
C000570,Customer_570,DE,16/01/2023,SRC_37
C000571,Customer_571,Polska,2018.07.27,SRC_243
C000572,Customer_572,FR,09/09/2022,SRC_247
C000573,Customer_573,UK,03-09-2021,SRC_185
C000574,Customer_574,Germany,17/02/2020,SRC_128
C000575,Customer_575,,March 28 2023,SRC_226
C000576,Customer_576,DE,2023-07-31,SRC_24
C000577,Customer_577,FR,September 02 2023,SRC_248
C000578,Customer_578,United Kingdom,31-05-2020,SRC_91
C000579,Customer_579,PL,2018.07.27,SRC_127
C000580,Customer_580,,2023.04.12,SRC_138
C000581,Customer_581,PL,March 17 2019,SRC_35
C000582,Customer_582,DE,February 07 2022,SRC_94
C000583,Customer_583,PL,2022-06-29,SRC_146
C000584,Customer_584,,2020.03.08,SRC_142
C000585,Customer_585,DE,October 29 2018,SRC_130
C000586,Customer_586,France,19-02-2021,SRC_175
C000587,Customer_587,,02/05/2019,SRC_250
C000588,Customer_588,Polska,2022.06.02,SRC_204
C000589,Customer_589,Germany,06/02/2022,SRC_51
C000590,Customer_590,,September 17 2023,SRC_129
C000591,Customer_591,PL,2018-07-05,SRC_36
C000592,Customer_592,Germany,25-04-2023,SRC_117
C000593,Customer_593,UK,13/10/2023,SRC_84
C000594,Customer_594,,28/07/2021,SRC_101
C000595,Customer_595,,10-05-2021,SRC_87
C000596,Customer_596,,19-09-2023,SRC_126
C000597,Customer_597,,May 12 2021,SRC_209
C000598,Customer_598,PL,2022.02.17,SRC_173
C000599,Customer_599,Polska,03-09-2022,SRC_79
C000600,Customer_600,PL,2023.04.28,SRC_248
C000601,Customer_601,,2020/07/21,SRC_14
C000602,Customer_602,,22/05/2023,SRC_135
C000603,Customer_603,,07/04/2022,SRC_211
C000604,Customer_604,United Kingdom,10-05-2018,SRC_243
C000605,Customer_605,Polska,2020-02-21,SRC_113
C000606,Customer_606,Germany,12/09/2022,SRC_106
C000607,Customer_607,United Kingdom,08-08-2022,SRC_199
C000608,Customer_608,,2023/04/16,SRC_187
C000609,Customer_609,PL,20-07-2019,SRC_54
C000610,Customer_610,,2021/08/24,SRC_123
C000611,Customer_611,,2022.03.24,SRC_245
C000612,Customer_612,UK,26-02-2023,SRC_88
C000613,Customer_613,,2021/12/22,SRC_198
C000614,Customer_614,DE,07/06/2023,SRC_246
C000615,Customer_615,United Kingdom,16-02-2021,SRC_77
C000616,Customer_616,United Kingdom,2021.05.04,SRC_181
C000617,Customer_617,United Kingdom,2023.06.26,SRC_123
C000618,Customer_618,Germany,2021.01.25,SRC_32
C000619,Customer_619,,April 05 2022,SRC_210
C000620,Customer_620,Germany,2019.08.23,SRC_11
C000621,Customer_621,DE,2018.11.20,SRC_237
C000622,Customer_622,France,2020/11/16,SRC_123
C000623,Customer_623,United Kingdom,07-04-2020,SRC_70
C000624,Customer_624,,17/01/2021,SRC_28
C000625,Customer_625,,07/09/2020,SRC_13
C000626,Customer_626,,2020/07/13,SRC_60
C000627,Customer_627,PL,February 15 2019,SRC_85
C000628,Customer_628,France,2019/02/16,SRC_198
C000629,Customer_629,UK,22-01-2018,SRC_238
C000630,Customer_630,UK,2022/07/25,SRC_240
C000631,Customer_631,France,2023/05/10,SRC_52
C000632,Customer_632,DE,2021.08.08,SRC_166
C000633,Customer_633,PL,2019/01/02,SRC_147
C000634,Customer_634,United Kingdom,02/06/2018,SRC_107
C000635,Customer_635,UK,May 29 2018,SRC_202
C000636,Customer_636,France,2020/02/03,SRC_247
C000637,Customer_637,DE,2018-06-03,SRC_77
C000638,Customer_638,,2019.03.16,SRC_73
C000639,Customer_639,France,November 18 2023,SRC_228
C000640,Customer_640,UK,August 28 2023,SRC_70
C000641,Customer_641,United Kingdom,2019.04.07,SRC_42
C000642,Customer_642,France,2020/11/19,SRC_48
C000643,Customer_643,PL,2021.10.12,SRC_146
C000644,Customer_644,United Kingdom,20-12-2019,SRC_220
C000645,Customer_645,FR,18-10-2022,SRC_84
C000646,Customer_646,Polska,2022/06/30,SRC_25
C000647,Customer_647,UK,July 30 2019,SRC_83
C000648,Customer_648,United Kingdom,2018.01.28,SRC_99
C000649,Customer_649,United Kingdom,2023.01.04,SRC_245
C000650,Customer_650,Germany,21-05-2021,SRC_186
C000651,Customer_651,,2018.02.16,SRC_168
C000652,Customer_652,Germany,2020-08-25,SRC_171
C000653,Customer_653,Polska,2023.03.22,SRC_41
C000654,Customer_654,FR,2023/08/21,SRC_198
C000655,Customer_655,DE,2019/04/26,SRC_235
C000656,Customer_656,DE,14-02-2022,SRC_57
C000657,Customer_657,United Kingdom,July 02 2019,SRC_40
C000658,Customer_658,France,March 11 2022,SRC_180
C000659,Customer_659,,13-04-2023,SRC_206
C000660,Customer_660,United Kingdom,2020/10/10,SRC_194
C000661,Customer_661,,02-12-2018,SRC_115
C000662,Customer_662,,2022-01-21,SRC_235
C000663,Customer_663,,2019-04-05,SRC_213
C000664,Customer_664,,02/09/2023,SRC_147
C000665,Customer_665,,06/09/2019,SRC_84
C000666,Customer_666,,2022-12-15,SRC_175
C000667,Customer_667,United Kingdom,2023-06-26,SRC_231
C000668,Customer_668,,2022-12-30,SRC_117
C000669,Customer_669,UK,October 04 2023,SRC_117
C000670,Customer_670,,25-08-2018,SRC_119
C000671,Customer_671,DE,March 31 2018,SRC_66
C000672,Customer_672,PL,11-06-2020,SRC_19
C000673,Customer_673,PL,2022.10.02,SRC_180
C000674,Customer_674,Polska,2018-09-04,SRC_240
C000675,Customer_675,France,2018.05.10,SRC_105
C000676,Customer_676,UK,2019/07/09,SRC_187
C000677,Customer_677,FR,March 14 2022,SRC_115
C000678,Customer_678,FR,2022-03-19,SRC_175
C000679,Customer_679,,2019/06/29,SRC_221
C000680,Customer_680,Germany,01/05/2019,SRC_138
C000681,Customer_681,FR,07/12/2023,SRC_187
C000682,Customer_682,United Kingdom,2018-01-15,SRC_77
C000683,Customer_683,France,04-10-2022,SRC_98
C000684,Customer_684,United Kingdom,October 10 2020,SRC_89
C000685,Customer_685,UK,03/02/2021,SRC_240
C000686,Customer_686,Polska,2018/05/12,SRC_108
C000687,Customer_687,,06/03/2018,SRC_53
C000688,Customer_688,Polska,18-02-2019,SRC_9
C000689,Customer_689,France,19/07/2018,SRC_190
C000690,Customer_690,PL,July 06 2022,SRC_60
C000691,Customer_691,,2020-06-08,SRC_36
C000692,Customer_692,,30/03/2021,SRC_209
C000693,Customer_693,,30-07-2021,SRC_154
C000694,Customer_694,Germany,2020.08.28,SRC_225
C000695,Customer_695,UK,06/11/2023,SRC_106
C000696,Customer_696,DE,2021-02-01,SRC_143
C000697,Customer_697,,2019/12/19,SRC_174
C000698,Customer_698,FR,2023-07-24,SRC_249
C000699,Customer_699,Germany,11-04-2022,SRC_82
C000700,Customer_700,FR,31/07/2022,SRC_77
C000701,Customer_701,FR,24-01-2020,SRC_122
C000702,Customer_702,United Kingdom,2020.07.12,SRC_220
C000703,Customer_703,UK,2023-03-12,SRC_144
C000704,Customer_704,FR,03-09-2022,SRC_136
C000705,Customer_705,UK,10/05/2022,SRC_66
C000706,Customer_706,United Kingdom,2021/09/14,SRC_21
C000707,Customer_707,France,2022-02-28,SRC_138
C000708,Customer_708,United Kingdom,2018.07.31,SRC_97
C000709,Customer_709,,2018-06-11,SRC_49
C000710,Customer_710,,June 07 2020,SRC_54
C000711,Customer_711,Germany,2021-05-26,SRC_55
C000712,Customer_712,United Kingdom,2019/04/26,SRC_194
C000713,Customer_713,France,2020/09/20,SRC_155
C000714,Customer_714,United Kingdom,13/06/2022,SRC_142
C000715,Customer_715,Germany,March 05 2021,SRC_120
C000716,Customer_716,,2022.01.11,SRC_67
C000717,Customer_717,Germany,October 02 2023,SRC_120
C000718,Customer_718,Polska,2023.04.08,SRC_235
C000719,Customer_719,United Kingdom,2022.02.27,SRC_106
C000720,Customer_720,PL,2020/06/25,SRC_38
C000721,Customer_721,PL,04-12-2020,SRC_240
C000722,Customer_722,,2022.09.07,SRC_40
C000723,Customer_723,United Kingdom,13/09/2021,SRC_98
C000724,Customer_724,,October 03 2020,SRC_141
C000725,Customer_725,Germany,November 20 2020,SRC_248
C000726,Customer_726,France,03/03/2023,SRC_188
C000727,Customer_727,Germany,25/11/2019,SRC_185
C000728,Customer_728,,24/06/2023,SRC_235
C000729,Customer_729,,29-08-2018,SRC_9
C000730,Customer_730,Polska,2018-07-18,SRC_106
C000731,Customer_731,UK,2020-08-05,SRC_182
C000732,Customer_732,UK,07/02/2018,SRC_130
C000733,Customer_733,France,2022-03-09,SRC_159
C000734,Customer_734,,2023/06/03,SRC_125
C000735,Customer_735,PL,28-01-2018,SRC_142
C000736,Customer_736,FR,2018-02-18,SRC_136
C000737,Customer_737,DE,2021-03-20,SRC_129
C000738,Customer_738,FR,2020-01-05,SRC_236
C000739,Customer_739,Polska,18/11/2023,SRC_62
C000740,Customer_740,United Kingdom,2023.11.27,SRC_209
C000741,Customer_741,Germany,December 30 2020,SRC_21
C000742,Customer_742,Germany,July 22 2022,SRC_145
C000743,Customer_743,United Kingdom,2020.07.14,SRC_176
C000744,Customer_744,Polska,2018-05-10,SRC_104
C000745,Customer_745,FR,25-03-2022,SRC_122
C000746,Customer_746,PL,2018/02/08,SRC_44
C000747,Customer_747,Polska,August 10 2023,SRC_166
C000748,Customer_748,Germany,26-01-2019,SRC_236
C000749,Customer_749,PL,30/07/2020,SRC_231
C000750,Customer_750,,2023.05.02,SRC_12
C000751,Customer_751,Polska,22-02-2021,SRC_145
C000752,Customer_752,PL,2020.01.05,SRC_5
C000753,Customer_753,United Kingdom,2019/08/14,SRC_211
C000754,Customer_754,FR,2018.11.12,SRC_42
C000755,Customer_755,,11-09-2020,SRC_214
C000756,Customer_756,FR,September 20 2021,SRC_194
C000757,Customer_757,UK,18-11-2018,SRC_191
C000758,Customer_758,Germany,2018-08-08,SRC_112
C000759,Customer_759,United Kingdom,2018.11.08,SRC_155
C000760,Customer_760,,2022.06.13,SRC_8
C000761,Customer_761,DE,January 20 2023,SRC_59
C000762,Customer_762,Germany,March 18 2022,SRC_48
C000763,Customer_763,,2022-04-06,SRC_198
C000764,Customer_764,,24/04/2021,SRC_183
C000765,Customer_765,Polska,2018.12.03,SRC_40
C000766,Customer_766,FR,2019/09/24,SRC_100
C000767,Customer_767,Germany,2022-01-17,SRC_24
C000768,Customer_768,PL,June 16 2021,SRC_93
C000769,Customer_769,DE,23/02/2019,SRC_23
C000770,Customer_770,UK,November 01 2022,SRC_143
C000771,Customer_771,,September 30 2023,SRC_27
C000772,Customer_772,PL,2019.01.03,SRC_142
C000773,Customer_773,Polska,August 21 2021,SRC_4
C000774,Customer_774,DE,August 22 2022,SRC_200
C000775,Customer_775,Polska,21-09-2020,SRC_134
C000776,Customer_776,UK,09/04/2022,SRC_36
C000777,Customer_777,DE,2021.05.18,SRC_127
C000778,Customer_778,UK,17/09/2018,SRC_112
C000779,Customer_779,DE,2022.09.21,SRC_124
C000780,Customer_780,Polska,2022.01.19,SRC_242
C000781,Customer_781,United Kingdom,24-07-2023,SRC_158
C000782,Customer_782,United Kingdom,2023-02-19,SRC_35
C000783,Customer_783,DE,January 28 2018,SRC_86
C000784,Customer_784,,2022.04.06,SRC_113
C000785,Customer_785,Germany,2022/10/30,SRC_250
C000786,Customer_786,,2019.07.12,SRC_83
C000787,Customer_787,,April 02 2020,SRC_81
C000788,Customer_788,UK,2022.06.20,SRC_75
C000789,Customer_789,France,2020.09.19,SRC_97
C000790,Customer_790,DE,2022.05.29,SRC_30
C000791,Customer_791,,29-03-2020,SRC_140
C000792,Customer_792,UK,2018/04/21,SRC_119
C000793,Customer_793,United Kingdom,2022.12.01,SRC_213
C000794,Customer_794,Polska,2022/08/03,SRC_128
C000795,Customer_795,UK,25/05/2021,SRC_65
C000796,Customer_796,UK,September 30 2022,SRC_19
C000797,Customer_797,France,17-05-2023,SRC_103
C000798,Customer_798,,2023/09/07,SRC_108
C000799,Customer_799,,2018.05.31,SRC_180
C000800,Customer_800,,2018-12-15,SRC_197
C000801,Customer_801,United Kingdom,25/12/2021,SRC_166
C000802,Customer_802,,01-07-2018,SRC_166
C000803,Customer_803,FR,September 20 2021,SRC_28
C000804,Customer_804,PL,2019.02.08,SRC_57
C000805,Customer_805,,26-10-2023,SRC_149
C000806,Customer_806,,June 24 2020,SRC_96
C000807,Customer_807,FR,2023/03/12,SRC_151
C000808,Customer_808,,2019.09.10,SRC_7
C000809,Customer_809,France,2019.03.05,SRC_107
C000810,Customer_810,Polska,2019/04/21,SRC_37
C000811,Customer_811,Germany,2021.07.01,SRC_117
C000812,Customer_812,United Kingdom,November 05 2023,SRC_90
C000813,Customer_813,France,February 04 2019,SRC_185
C000814,Customer_814,France,2021-07-30,SRC_77
C000815,Customer_815,PL,2019-04-17,SRC_218
C000816,Customer_816,Germany,2019/03/24,SRC_205
C000817,Customer_817,UK,26-09-2020,SRC_45
C000818,Customer_818,,2019.10.18,SRC_144
C000819,Customer_819,FR,08/03/2023,SRC_205
C000820,Customer_820,FR,26/01/2020,SRC_164
C000821,Customer_821,FR,2022-06-09,SRC_189
C000822,Customer_822,,March 19 2020,SRC_152
C000823,Customer_823,FR,2022-05-12,SRC_181
C000824,Customer_824,United Kingdom,2020.04.22,SRC_193
C000825,Customer_825,Polska,21-02-2019,SRC_48
C000826,Customer_826,Germany,28/08/2021,SRC_118
C000827,Customer_827,Polska,2020/12/10,SRC_221
C000828,Customer_828,France,2023/12/02,SRC_81
C000829,Customer_829,,11-05-2022,SRC_101
C000830,Customer_830,,2019.04.13,SRC_91
C000831,Customer_831,France,2019/12/08,SRC_181
C000832,Customer_832,DE,2018/12/14,SRC_35
C000833,Customer_833,Germany,28/04/2019,SRC_79
C000834,Customer_834,Polska,2020.01.20,SRC_178
C000835,Customer_835,UK,September 24 2023,SRC_108
C000836,Customer_836,,19-07-2019,SRC_99
C000837,Customer_837,FR,January 31 2020,SRC_163
C000838,Customer_838,,11-12-2019,SRC_43
C000839,Customer_839,France,29/03/2021,SRC_48
C000840,Customer_840,Germany,22-01-2023,SRC_14
C000841,Customer_841,Germany,February 09 2018,SRC_35
C000842,Customer_842,United Kingdom,22-04-2022,SRC_130
C000843,Customer_843,France,2022/08/03,SRC_126
C000844,Customer_844,FR,December 24 2022,SRC_43
C000845,Customer_845,Polska,07/05/2018,SRC_75
C000846,Customer_846,PL,30/01/2021,SRC_138
C000847,Customer_847,DE,November 20 2019,SRC_145
C000848,Customer_848,France,2023-09-24,SRC_147
C000849,Customer_849,Polska,02-01-2021,SRC_211
C000850,Customer_850,Germany,2018/06/20,SRC_113
C000851,Customer_851,,June 14 2020,SRC_27
C000852,Customer_852,United Kingdom,2021-05-04,SRC_116
C000853,Customer_853,DE,2021-11-28,SRC_113
C000854,Customer_854,Polska,28/08/2020,SRC_208
C000855,Customer_855,,2021/12/07,SRC_157
C000856,Customer_856,FR,11-11-2019,SRC_36
C000857,Customer_857,United Kingdom,2020-04-27,SRC_146
C000858,Customer_858,Germany,2023.12.21,SRC_153
C000859,Customer_859,,2019.11.21,SRC_181
C000860,Customer_860,DE,31-03-2021,SRC_69
C000861,Customer_861,,26/01/2019,SRC_247
C000862,Customer_862,FR,2018.08.31,SRC_222
C000863,Customer_863,UK,28/06/2019,SRC_38
C000864,Customer_864,Germany,2020/10/10,SRC_101
C000865,Customer_865,France,06-08-2019,SRC_162
C000866,Customer_866,DE,August 24 2022,SRC_116
C000867,Customer_867,Polska,January 17 2019,SRC_132
C000868,Customer_868,DE,February 20 2022,SRC_244
C000869,Customer_869,France,02-09-2021,SRC_1
C000870,Customer_870,Polska,2023/02/21,SRC_171
C000871,Customer_871,Germany,17-09-2018,SRC_102
C000872,Customer_872,United Kingdom,26/10/2022,SRC_127
C000873,Customer_873,DE,2021.08.15,SRC_87
C000874,Customer_874,,19-06-2019,SRC_219
C000875,Customer_875,France,2021/11/08,SRC_196
C000876,Customer_876,PL,2018-07-08,SRC_161
C000877,Customer_877,France,2018-03-08,SRC_238
C000878,Customer_878,UK,December 13 2022,SRC_1
C000879,Customer_879,FR,2020/04/08,SRC_233
C000880,Customer_880,UK,21/05/2021,SRC_224
C000881,Customer_881,DE,2019/01/18,SRC_93
C000882,Customer_882,DE,2018.12.04,SRC_171
C000883,Customer_883,UK,August 01 2018,SRC_161
C000884,Customer_884,DE,August 17 2020,SRC_168
C000885,Customer_885,Polska,2019-01-25,SRC_55
C000886,Customer_886,France,16/11/2018,SRC_152
C000887,Customer_887,United Kingdom,2023/10/29,SRC_114
C000888,Customer_888,PL,2018/02/03,SRC_88
C000889,Customer_889,Polska,2022/09/26,SRC_34
C000890,Customer_890,France,18/10/2018,SRC_99
C000891,Customer_891,Polska,2019-02-24,SRC_81
C000892,Customer_892,Germany,10/05/2021,SRC_98
C000893,Customer_893,UK,2019-08-09,SRC_136
C000894,Customer_894,,04-02-2018,SRC_167
C000895,Customer_895,UK,2022.12.08,SRC_185
C000896,Customer_896,United Kingdom,September 13 2019,SRC_158
C000897,Customer_897,France,2020-06-08,SRC_230
C000898,Customer_898,Polska,2019-07-28,SRC_151
C000899,Customer_899,FR,December 10 2021,SRC_81
C000900,Customer_900,UK,2020.10.11,SRC_166
C000901,Customer_901,Polska,13-10-2020,SRC_154
C000902,Customer_902,,2021/03/13,SRC_7
C000903,Customer_903,DE,21-04-2020,SRC_156
C000904,Customer_904,,2020/02/12,SRC_101
C000905,Customer_905,DE,12/08/2018,SRC_127
C000906,Customer_906,FR,07/04/2019,SRC_128
C000907,Customer_907,,18-10-2018,SRC_228
C000908,Customer_908,PL,2022.01.19,SRC_34
C000909,Customer_909,FR,2022.09.20,SRC_140
C000910,Customer_910,UK,2023-04-14,SRC_5
C000911,Customer_911,,2018-10-04,SRC_68
C000912,Customer_912,United Kingdom,2018-06-13,SRC_243
C000913,Customer_913,FR,2023.09.07,SRC_161
C000914,Customer_914,,August 29 2022,SRC_180
C000915,Customer_915,FR,2018/12/04,SRC_138
C000916,Customer_916,,2019.09.18,SRC_22
C000917,Customer_917,DE,20-11-2018,SRC_236
C000918,Customer_918,United Kingdom,29-09-2019,SRC_84
C000919,Customer_919,FR,2018.09.28,SRC_179
C000920,Customer_920,FR,2020-09-04,SRC_63
C000921,Customer_921,Polska,2022-11-15,SRC_117
C000922,Customer_922,,2018.08.14,SRC_171
C000923,Customer_923,UK,2019-05-05,SRC_182
C000924,Customer_924,UK,16/02/2018,SRC_128
C000925,Customer_925,Germany,13-11-2023,SRC_201
C000926,Customer_926,DE,2019.11.15,SRC_33
C000927,Customer_927,DE,2019-04-29,SRC_86
C000928,Customer_928,FR,19-01-2021,SRC_17
C000929,Customer_929,DE,November 12 2018,SRC_117
C000930,Customer_930,,2022-01-15,SRC_128
C000931,Customer_931,,2019.11.15,SRC_41
C000932,Customer_932,DE,26-02-2019,SRC_173
C000933,Customer_933,Polska,2020/07/24,SRC_131
C000934,Customer_934,PL,2018-06-30,SRC_63
C000935,Customer_935,PL,2023.04.17,SRC_99
C000936,Customer_936,UK,2020-01-04,SRC_142
C000937,Customer_937,FR,2020.07.08,SRC_64
C000938,Customer_938,FR,2021.08.03,SRC_212
C000939,Customer_939,Polska,2022-03-08,SRC_129
C000940,Customer_940,PL,05/01/2020,SRC_206
C000941,Customer_941,,July 08 2018,SRC_18
C000942,Customer_942,France,2021.03.02,SRC_84
C000943,Customer_943,Polska,2023-02-14,SRC_95
C000944,Customer_944,United Kingdom,09-04-2021,SRC_201
C000945,Customer_945,DE,September 20 2020,SRC_95
C000946,Customer_946,,14/07/2023,SRC_188
C000947,Customer_947,,01/10/2020,SRC_2
C000948,Customer_948,FR,08/04/2018,SRC_139
C000949,Customer_949,Germany,2018.02.09,SRC_1
C000950,Customer_950,FR,2021-06-13,SRC_53
C000951,Customer_951,,September 02 2020,SRC_126
C000952,Customer_952,PL,2019/08/07,SRC_72
C000953,Customer_953,Polska,29/06/2018,SRC_230
C000954,Customer_954,,2022/08/19,SRC_230
C000955,Customer_955,Germany,2023/02/21,SRC_22
C000956,Customer_956,,27-01-2019,SRC_35
C000957,Customer_957,FR,03-11-2018,SRC_146
C000958,Customer_958,PL,2022/11/17,SRC_247
C000959,Customer_959,UK,2020.08.27,SRC_67
C000960,Customer_960,Germany,2022/05/29,SRC_213
C000961,Customer_961,Germany,July 26 2021,SRC_70
C000962,Customer_962,United Kingdom,02/11/2018,SRC_35
C000963,Customer_963,,23/03/2019,SRC_28
C000964,Customer_964,UK,January 16 2023,SRC_81
C000965,Customer_965,FR,10-05-2019,SRC_92
C000966,Customer_966,United Kingdom,2023.01.26,SRC_119
C000967,Customer_967,DE,2019-05-07,SRC_41
C000968,Customer_968,DE,15/06/2018,SRC_214
C000969,Customer_969,Germany,2019-08-31,SRC_183
C000970,Customer_970,United Kingdom,December 28 2021,SRC_132
C000971,Customer_971,PL,2021.05.09,SRC_210
C000972,Customer_972,UK,May 08 2018,SRC_219
C000973,Customer_973,France,2020-10-20,SRC_119
C000974,Customer_974,Polska,2019-07-27,SRC_4
C000975,Customer_975,PL,29/06/2020,SRC_51
C000976,Customer_976,FR,2022/03/05,SRC_162
C000977,Customer_977,Polska,2020-11-26,SRC_6
C000978,Customer_978,Polska,2020/03/20,SRC_114
C000979,Customer_979,UK,2019.01.12,SRC_32
C000980,Customer_980,PL,2023-03-04,SRC_44
C000981,Customer_981,,2022/11/10,SRC_102
C000982,Customer_982,France,May 01 2018,SRC_175
C000983,Customer_983,FR,2019.12.09,SRC_55
C000984,Customer_984,UK,2021.01.31,SRC_115
C000985,Customer_985,UK,22-05-2018,SRC_159
C000986,Customer_986,,2020/10/03,SRC_76
C000987,Customer_987,France,15-08-2022,SRC_123
C000988,Customer_988,PL,2018.12.26,SRC_99
C000989,Customer_989,UK,14/09/2022,SRC_165
C000990,Customer_990,,2020/10/17,SRC_206
C000991,Customer_991,,March 21 2018,SRC_201
